Barcode1,Barcode2,Barcode3,Brand code,Category,Type,Brand Name,Size,Strength,Retailer margin,Round Off,Special Purpose Fee,MRP,Bottle/case
5000299298022,,,0203142022/0006,OS,Whisky,Aberlour Speyside Single Malt Scotch Whisky 16 Years Old,700 ml,25,,,,7810,12
5000299632765,,,0203142022/0009,OS,Whisky,Aberlour Speyside Single Malt Scotch Whisky 18 Years Old,700 ml,25,,,,14550,12
4969265773134,,,0203142018/0007,OS,Whisky,Akashi Red Blended Whisky,500 ml,25,,,,3640,18
8906149870240,,,0203142021/0005,OS,Whisky,Akashi Toji Blended Whisky,700 ml,25,364.39,0.06,210,5780,12
5010494195286,,,0203142019/0018,OS,Whisky,Ardbeg The Ultimate Islay Single Malt Scotch Whisky Guaranteed Ten Years Old,700 ml,25,,,,5920,12
5000277000265,,,0203142020/0009,OS,Whisky,Aultmore Speyside Single Malt Scotch Whisky Aged 12 Years,700 ml,25,,,,4330,12
5010106113530,,,0203142013/0001,OS,Whisky,Ballantines 12yo Blended Scotch Whisky,750 ml,25,,,,2740,12
5000299604434,,,0203142016/0012,OS,Whisky,Ballantines Blended Scotch Whisky Aged 17 Years,750 ml,25,,,,5860,12
5010106112250,,,0203142013/0009,OS,Whisky,Ballantines Finest Blended Scotch Whisky,375 ml,25,,,,1000,24
5010106111451,,,0203142013/0009,OS,Whisky,Ballantines Finest Blended Scotch Whisky,750 ml,25,117.74,0.24,90,1890,12
8906052776561,,,0203142020/0013,OS,Whisky,Barrheads Speyside Single Malt Scotch Whisky,700 ml,25,258.88,2.87,110,4070,12
8006063001895,,,0203142020/0001,OS,Whisky,Black Crow Whisky,700 ml,25,,,90,2180,12
5010496080818,,,0203142016/0033,OS,Whisky,Bowmore Islay Single Malt Scotch Whisky 12 Years,700 ml,25,,,,2970,12
5000281016313,,,0203142016/0001,OS,Whisky,Caol Ila 12yo Islay Single Malt Scotch Whisky,750 ml,25,,,,4790,12
80432400395,,,0203142016/0010,OS,Whisky,Chivas Regal 12yo Blended Scotch Whisky,750 ml,25,183.17,0.05,100,2900,12
5000299225028,,,0203142016/0022,OS,Whisky,Chivas Regal Gold Signature 18 Yo Scotch Whisky,750 ml,25,384.28,5.99,210,6090,12
5000299611548,,,0203142019/0006,OS,Whisky,Chivas Regal Ultis Blended Malt Scotch Whisky,750 ml,25,,,,15910,12
5000299611548,,,0203142022/0007,OS,Whisky,Chivas Regal Ultis Xx Aged 20 Years Blended Scotch Whisky,750 ml,25,,,,15910,12
5000299622094,,,0203142018/0011,OS,Whisky,Chivas Regal Xv Aged 15 Years Blended Scotch Whisky,750 ml,25,,,,4510,12
5000281016559,,,0203142015/0010,OS,Whisky,Clynelish 14 Yo Single Malt Scotch Whisky,750 ml,25,,,,3690,12
5000267165493,,,0203142021/0013,OS,Whisky,Copper Dog Speyside Blended Malt Scotch Whisky,700 ml,25,,,,3430,12
5000281002897,,,0203142016/0008,OS,Whisky,Cragganmore 12 Yo Speyside Single Malt Scotch Whisky,750 ml,25,,,,4130,12
5000277003389,,,0203142020/0010,OS,Whisky,Craigellachie Speyside Single Malt Scotch Whisky Aged 13 Years,700 ml,25,,,,4030,12
5000281002880,,,0203142016/0007,OS,Whisky,Dalwhinnie 15 Yo Highland Single Malt Scotch Whisky,750 ml,25,,,,4590,12
5000277002535,,,0203142018/0002,OS,Whisky,Dewars True Scotch Aged 12 Years,750 ml,25,,,,2970,12
5000277005130,,,0203142018/0001,OS,Whisky,Dewars True Scotch Aged 15 Years,750 ml,25,,,,3870,12
5000277001774,,,0203142018/0006,OS,Whisky,Dewars True Scotch Aged 18 Years Blended Scotch Whisky,750 ml,25,418.85,7.6,210,6620,12
5010327000176,,,0203142013/0021,OS,Whisky,Glenfiddich Single Malt Scotch Whisky 12 Yo,700 ml,25,,,,3790,12
5010327325125,,,0203142012/0038,OS,Whisky,Glenfiddich Single Malt Scotch Whisky 15 Yo,700 ml,25,,,,5580,12
5000281021980,,,0203142015/0012,OS,Whisky,Glenkinchie 12 Yo Single Malt Scotch Whisky,750 ml,25,,,,4760,12
5010494560183,,,0203142008/0040,OS,Whisky,Glenmorangie Single Highland Malt Scotch Whisky 10 Yeras Old,750 ml,25,,,,4130,12
5010494917949,,,0203142022/0015,OS,Whisky,Glenmorangie The Lasanta Highland Single Malt Scotch Whisky,750 ml,25,,,,5690,12
5010494851844,,,0203142022/0016,OS,Whisky,Glenmorangie The Nectar Dor Highland Single Malt Scotch Whisky,750 ml,25,,,,7230,12
5010494951820,,,0203142022/0017,OS,Whisky,Glenmorangie The Quinta Ruban Highland Single Malt Scotch Whisky,750 ml,25,,,,6580,12
5010327000046,,,0203142016/0003,OS,Whisky,Grants Family Reserve Whisky,750 ml,25,,,,1760,12
5010327000046,,,0203142021/0002,OS,Whisky,Grants Triple Wood Blended Scotch Whisky,750 ml,25,115.31,7.45,90,1860,12
4901777343542,,,0203142020/0005,OS,Whisky,Hibiki Japanese Harmony Blended Japanese Whisky,700 ml,25,,,,10340,12
5010103945684,,,0203142015/0014,OS,Whisky,J & B Rare Old Blended Scotch Whisky,200 ml,25,,,,600,
5010103800305,,,0203142015/0014,OS,Whisky,J & B Rare Old Blended Scotch Whisky,750 ml,25,,,,1950,12
82184001172,,,,OS,Whisky,Jack Daniel's Cinnamon Spice Tennessee Fire Finely Crafted Cinnamon,750 ml,25,172.86,7.78,100,2750,12
82184038727,,,0203142020/0011,OS,Whisky,Jack Daniel's Gentleman Jack Double Mellowed . Tennessee Whiskey,750 ml,25,,,,3480,12
82184090466,,,0203142019/0013,OS,Whisky,Jack Daniel's Old No.7 Brand Tennessee Sour Mash Whiskey,750 ml,25,172.86,7.78,100,2750,12
,,,,OS,Whisky,Jack Daniel's Original Recipe Tennessee Apple Finely Crafted Apple,750 ml,25,172.86,7.78,100,2750,12
,,,,OS,Liqueur,Jack Daniel's Original Recipe Tennessee Honey Finely Crafted Honey Liqueur,750 ml,25,172.86,7.78,100,2750,12
,,,0203142022/0002,OS,Whisky,Jack Daniel's Single Barrel Select Tennessee Whiskey,750 ml,25,,,,5310,12
5011007003029,,,0203142014/0014,OS,Whisky,Jameson Irish Whiskey,750 ml,25,137.34,0.59,100,2200,12
5011007025663,,,0203142019/0025,OS,Whisky,Jameson Irish Whiskey Caskmates,750 ml,25,,,,2500,12
5011007025663,,,0203142022/0008,OS,Whisky,Jameson Irish Whiskey Stout Edition,750 ml,25,,,,2500,12
80686034414,,,0203142020/0006,OS,Whisky,Jim Beam Black Kentucky Straight Bourbon Whiskey,750 ml,25,168.2,8.97,100,2680,12
5013967004030,,,0203142019/0021,OS,Whisky,John Barr Reserve Blended Scotch Whisky,750 ml,25,116.77,5.03,90,1880,12
5000267165806,,,0203142018/0005,OS,Whisky,Johnnie Walker Aged 18 Years Blended Scotch Whisky,750 ml,25,,,,6080,12
5000267024011,,,0203142014/0015,OS,Whisky,Johnnie Walker Black Label Blended Scotch Whisky,750 ml,25,193.11,8.2,100,3060,12
5000267177748,,,0203142019/0028,OS,Whisky,Johnnie Walker Black Label Lowlands Origin Blended Scotch Whisky,750 ml,25,,,,2920,12
5000267177724,,,0203142019/0029,OS,Whisky,Johnnie Walker Black Label Speyside Origin Blended Malt Scotch Whisky,750 ml,25,,,,2940,12
5000267114279,,,0203142006/0021,OS,Whisky,Johnnie Walker Blue Label Blended Scotch Whisky,750 ml,25,,,,15510,12
5000267187853,,,0203142015/0016,OS,Whisky,Johnnie Walker Double Black Blended Scotch Whisky,750 ml,25,,,,3800,12
5000267107776,,,0203142012/0031,OS,Whisky,Johnnie Walker Gold Label Reserve Blended Scotch Whisky,750 ml,25,,,,4710,12
5000267014609,,,0203142014/0016,OS,Whisky,Johnnie Walker Red Label Blended Scotch Whisky,375 ml,25,58.28,9.23,90,990,24
5000267188003,,,0203142014/0016,OS,Whisky,Johnnie Walker Red Label Blended Scotch Whisky,750 ml,25,117.79,9.56,90,1900,12
5000267170183,,,0203142019/0027,OS,Whisky,Johnnie Walker Red Rye Finish Blended Scotch Whisky,700 ml,25,,,,1820,12
5013967012486,,,0203142019/0022,OS,Whisky,Jura 10 Years Old Single Malt Scotch Whisky,700 ml,25,292.56,7.99,110,4590,12
5000281005409,,,0203142016/0002,OS,Whisky,Lagavulin 16 Yo Islay Single Malt Scotch Whisky,750 ml,25,,,,7490,12
5010019640253,,,0203142012/0002,OS,Whisky,Laphroaig Islay Single Malt Scotch Whisky 10 Yrs Old,750 ml,25,,,,4080,12
5010019640109,,,0203142021/0001,OS,Whisky,Laphroaig Islay Single Malt Scotch Whisky Select,750 ml,25,,,,4370,12
393830096,,,0203142022/0003,OS,Whisky,Michters Kentucky Straight Bourbon Whiskey,700 ml,25,608.96,1.65,210,9520,12
39383009591,,,0203142022/0004,OS,Whisky,Michters Single Barrel Kentucky Straight Rye Whiskey,700 ml,25,608.96,1.65,210,9520,12
5010327105215,,,0203142015/0025,OS,Whisky,Monkey Shoulder Blended Malt Scotch Whisky,700 ml,25,215.6,4.37,110,3410,12
5000281005447,,,0203142012/0032,OS,Whisky,Oban Single Malt Scotch Whisky,700 ml,25,,,,2940,12
,,,0203142013/0010,OS,Whisky,Royal Salute 21 Years Old Blended Scotch Whisky,700 ml,25,,,,14110,12
5000299607176,,,0203142018/0004,OS,Whisky,Scapa Glansa Single Malt Scotch Whisky,700 ml,25,,,,6610,12
5000299607091,,,0203142018/0003,OS,Whisky,Scapa Skiren Single Malt Scotch Whisky,700 ml,25,,,,6330,12
5029704217830,,,0203142018/0009,OS,Whisky,Scottish Leader Blended Scotch Whisky,750 ml,25,119.95,6.44,90,1930,12
4901777343504,,,0203142020/0008,OS,Whisky,Suntory Whisky Toki,700 ml,25,217.63,3.32,110,3440,12
5000281002903,,,0203142012/0015,OS,Whisky,Talisker 10 Yo Single Malt Scotch Whisky,750 ml,25,,,,4200,12
,,,0203142021/0003,OS,Whisky,Tamerlane Blended Scotch Whisky,750 ml,25,141.96,0.04,100,2270,12
5010093210007,,,0201142012/0033,OS,Whisky,Teachers Highland Cream Blended Scotch Whisky,1000 ml,25,,,,2200,
5010019637666,,,0203142016/0032,OS,Whisky,The Ardmore Highland Single Malt Scotch Whisky,700 ml,25,,,,2680,12
5010196111010,,,0203142015/0026,OS,Whisky,The Dalmore 12 Years Old Single Highland Malt Scotch Whisky,700 ml,25,480.17,0.25,210,7550,12
8000432620878,,,0203142021/0007,OS,Whisky,The Glen Grant Single Malt Scotch Whisky Aged 10 Years,750 ml,25,223.76,9.71,110,3540,12
8000040630269,,,0203142021/0010,OS,Whisky,The Glen Grant Single Malt Scotch Whisky Aged 12 Years,750 ml,25,249.03,3.34,110,3920,12
721059002370,,,0203142021/0008,OS,Whisky,The Glen Grant Single Malt Scotch Whisky Aged 18 Years,750 ml,25,,,,7340,12
5016840134213,,,0203142020/0012,OS,Whisky,The Glengarry Highland Blended Scotch Whisky,750 ml,25,117.23,8.01,90,1890,12
80432400630,,,0203142016/0011,OS,Whisky,The Glenlivet 12yo Single Malt Scotch Whisky,750 ml,25,242.71,0.07,110,3820,12
,,,0203142019/0009,OS,Whisky,The Glenlivet 21 Y.o Single Malt Scotch Whisky,700 ml,25,,,,14870,12
5000299295021,,,0203142008/0034,OS,Whisky,The Glenlivet Single Malt Scotch Whisky 15 Yo,700 ml,25,,,,4690,12
80432403105,,,0203142008/0035,OS,Whisky,The Glenlivet Single Malt Scotch Whisky 18 Yo,700 ml,25,,,,6960,12
,,,0203142019/0010,OS,Whisky,The Glenlivet Xxv Single Malt Scotch Whisky,700 ml,25,,,,27670,12
5000281052922,,,0203142018/0014,OS,Whisky,The Singleton Of Glendullan 12yo Single Malt Scotch Whisky,750 ml,25,,,,3330,12
5000281052946,,,0203142019/0015,OS,Whisky,The Singleton Of Glendullan Aged 15 Years Single Malt Scotch Whisky,750 ml,25,,,,5380,12
5000281052960,,,0203142019/0016,OS,Whisky,The Singleton Of Glendullan Aged 18 Years Single Malt Scotch Whisky,750 ml,25,,,,6230,12
4901777343528,,,0203142020/0007,OS,Whisky,The Yamazaki Distillers Reserve Single Malt Japanese Whisky,700 ml,25,,,,10340,12
4901777343528,,,0203142020/0007,OS,Whisky,The Yamazaki Distillers Reserve Single Malt Japanese Whisky,700 ml,25,,,,10340,12
,,,0203142015/0005,OS,Whisky,Woodford Reserve,750 ml,25,,,,4810,12
4973373500223,,,0203142021/0014,OS,Whisky,Yamazakura Japanese Whisky,700 ml,25,372.9,9.98,210,5920,12
7794450093844,,,0203152012/0207,OS,Wine,Ag Forty Seven Chardonnay,750 ml,13 %v/v,77.28,3.73,10,1195,12
7794450093882,,,0203152012/0208,OS,Wine,Ag Forty Seven Malbec Shiraz,750 ml,13 %v/v,77.32,3.18,10,1195,12
3296311105030,,,0203152018/0017,OS,Wine,Albert Bichot Chateau De Varennes Beaujolaise Villages Wine,750 ml,13.5 %v/v,164.8,0.91,10,2530,12
7804350701593,,,0203152012/0165,OS,Wine,Antares Cabernet Sauvignon,750 ml,12.5 %V/V,76.42,1.9,10,1180,12
7804350002362,,,0203152012/0168,OS,Wine,Antares Carmenere,750 ml,12.5 %V/V,76.42,1.9,10,1180,12
7804350701623,,,0203152012/0166,OS,Wine,Antares Chardonnay,750 ml,12.5 %V/V,76.42,1.9,10,1180,12
7804350701616,,,0203152012/0164,OS,Wine,Antares Sauvignon Blanc,750 ml,12.5 %V/V,76.42,1.9,10,1180,12
7804350002898,,,0203152012/0167,OS,Wine,Antares Shiraz,750 ml,13 %V/V,76.42,1.9,10,1180,12
8001935294504,,,0203152008/0077,OS,Wine,Antinori Peppoli Chianti Classico,750 ml,13.5 %V/V,262.09,3.73,10,4020,12
8001935124504,,,0203152013/0092,OS,Wine,Antinori Tignanello Toscana,750 ml,14 %V/V,1727.26,2.65,10,26415,12
3035138005693,,,0203152018/0020,OS,Wine,B & G Merlot Reserve Wine,750 ml,13.5 %v/v,105.06,4.16,10,1620,12
3035130401103,,,0203152018/0021,OS,Wine,B & G Passeport Cotes Du Rhone,750 ml,15 %v/v,,,,2025,12
785859200022,,,0203152016/0061,OS,Wine,Black Tower Dornfelder Pinot Noir,750 ml,12 %V/V,,,,1590,12
785859834166,,,0203152014/0010,OS,Wine,Black Tower Riesling,750 ml,10.5 %V/V,102.13,3.92,10,1575,12
8906149870165,,,0203152021/0048,OS,Wine,Bonachi Brunello Di Montalcino,750 ml,14.5 %V/V,403.45,2.98,10,6180,12
8906052776585,,,0203152021/0009,OS,Wine,Born West Cabernet Sauvignon Wine,750 ml,13.5 %V/V,,,,1930,12
8002477178024,,,0203152012/0025,OS,Wine,Boscoselvo Brunello Di Montalcino,750 ml,14.5 %V/V,518.11,0.3,10,7930,12
9414024628842,,,0203152014/0035,OS,Wine,Brancot Estate Sauvignon Blanc,750 ml,13.5 %V/V,136.14,4.05,10,2095,12
9414024628859,,,0203152014/0036,OS,Wine,Brancott Estate Pinot Noir,750 ml,13.5 %V/V,170.43,4.79,10,2620,12
8906052776554,,,0203152021/0007,OS,Wine,Bush Ballad Chardonnay Wine,750 ml,13% V/V,82.21,3.39,10,1270,12
8906052776547,,,0203152021/0008,OS,Wine,Bush Ballad Shiraz Wine,750 ml,13% V/V,82.21,3.39,10,1270,12
8002477070434,,,0203152012/0032,OS,Wine,Calappiano Prosecco,750 ml,13% V/V,183.09,1.41,10,2810,12
3584060000240,,,0203152021/0031,OS,Wine,Camas Merlot,750 ml,13.5 %V/V,92.22,0.32,10,1420,12
3584060000233,,,0203152021/0033,OS,Wine,Camas Pinot Noir,750 ml,13 %V/V,106.51,1.95,10,1640,12
3584060000226,,,0203152021/0034,OS,Wine,Camas Syrah Rose,750 ml,12.5 %V/V,98.6,2.8,10,1520,12
8410302122782,,,0203152022/0019,OS,Wine,Campo Viejo Rioja Blanco,750 ml,13.5 %V/V,104.7,4.52,10,1615,12
8410302106300,,,0203152017/0028,OS,Wine,Campo Viejo Rioja Tempranillo,750 ml,13.5 %V/V,104.7,4.52,10,1615,12
8002477173715,,,0203152017/0027,OS,Wine,Campo Viejo Rioja Viura Tempranillo Blanco,750 ml,13.5 %V/V,104.7,4.52,10,1615,12
,,,0203152017/0002,OS,Wine,Campoluce Organic Chianti,750 ml,13.5 %V/V,167.45,0.34,10,2570,12
8029591002417,,,0203152021/0063,OS,Wine,Cantine Povero Barbera D Asti,750 ml,13 %V/V,130.74,1.57,10,2010,12
8029591002677,,,0203152021/0062,OS,Wine,Cantine Povero Barberesco Batu,750 ml,14.5 %V/V,340.09,1.41,10,5210,12
8029591002592,,,0203152021/0061,OS,Wine,Cantine Povero Barolo Priore,750 ml,,,,,7010,12
8029591004237,,,0203152021/0065,OS,Wine,Cantine Povero Cabane Langhe,750 ml,14 %V/V,196.19,1.07,10,3010,12
8029591002400,,,0203152022/0005,OS,Wine,Cantine Povero Monferrato Doc Dolcetto,750 ml,13 %V/V,134.67,1.44,10,2070,12
8029591002608,,,0203152021/0064,OS,Wine,Cantine Povero Moscato D Asti,750 ml,5 %V/V,,,,2510,12
8029591002431,,,0203152022/0004,OS,Wine,Cantine Povero Piemonte Doc Chardonnay,750 ml,12.5 %V/V,134.67,1.44,10,2070,12
3338839315109,,,0203152021/0059,OS,Wine,Caracteres Margaux Bordeaux,750 ml,14 %V/V,500.45,0.24,10,7660,12
85000001882,,,0203152013/0080,OS,Wine,Carlo Rossi California Red Smooth Red Wine,750 ml,12 %V/V,,,,1015,12
85000001868,,,0203152013/0079,OS,Wine,Carlo Rossi California White Crisp White Wine,750 ml,10.5 %V/V,,,,1015,12
5601174270029,,,0203152022/0012,OS,Wine,"Casa Portuguesa, Portugal",750 ml,13 %V/V,123.57,1.14,10,1900,12
8414048114223,,,0203152021/0021,OS,Wine,Casa Solar Tinto,750 ml,12 %V/V -,88.97,0.07,10,1370,12
8033971035315,,,0203152014/0042,OS,Wine,Casamatta Rosso,750 ml,,,,,3480,12
8001900664616,,,0203152019/0110,OS,Wine,Cavicchioli Prosecco Doc Extra Dry,750 ml,11 %V/V,160.06,3.42,10,2460,12
8001900664646,,,0203152022/0018,OS,Wine,Cavicchioli Rose,750 ml,9.5 %V/V,161.32,4.06,10,2480,12
3500610010606,,,0203152020/0015,OS,Wine,Celler D Vin De France,750 ml,11.5 %V/V,,,,1310,12
8906149870141,,,0203152021/0049,OS,Wine,Charles Roux Rose Brut Cuvee,750 ml,11.5 %V/V,149.97,2.57,10,2305,12
3760144540752,,,0203152017/0023,OS,Wine,Chateau Beloeil Blanc,750 ml,,,,,2365,12
3338831009105,,,0203152012/0011,OS,Wine,Chateau Bonnet Red,750 ml,13.5 %V/V,174.65,0.3,10,2680,12
3338831111105,,,0203152012/0012,OS,Wine,Chateau Bonnet White,750 ml,12.5 %V/V,177.69,3.9,10,2730,12
3760070370126,,,0203152018/0068,OS,Wine,Chateau Chantemerle Medoc,750 ml,12.5 %V/V,238.05,1.22,10,3650,12
3338835214109,,,0203152021/0058,OS,Wine,Chateau Coucheroy Pessac Leognan,750 ml,12.5 %V/V,290.45,0.24,10,4450,12
3760154151689,,,0203152019/0108,OS,Wine,Chateau De Marjolaine Bordeaux,750 ml,13 %V/V,,,,2585,12
3338833309104,,,0203152019/0089,OS,Wine,Chateau Goumin Bordeaux,750 ml,12.5 %V/V,158.27,0.75,10,2430,12
3338832819109,,,0203152021/0057,OS,Wine,Chateau Goumin Bordeaux Rose,750 ml,13 %V/V,163.5,0.73,10,2510,12
3338831710100,,,0203152013/0150,OS,Wine,"Chateau Goumin White, Bordeaux",750 ml,,,,,2290,12
3701034501187,,,0203152022/0010,OS,Wine,Chateau La Frerotte Lalande De Pomerol Rough,750 ml,14 %V/V,260.96,1,10,4000,12
3338835003109,,,0203152013/0151,OS,Wine,"Chateau La Louviere, Pessac Leognan",750 ml,13.5 %V/V,549.49,0.72,10,8410,12
3341210718925,,,0203152017/0024,OS,Wine,Chateau Puy Boyrein Rouge,750 ml,,,,,3075,12
333889611102,,,0203152014/0054,OS,Wine,Chateau Tour De Segur,750 ml,13 %V/V,300.23,0.81,10,4600,12
8000020005285,,,0203152021/0054,OS,Wine,Cinzano Prosecco,750 ml,11 %V/V,122.06,4.25,10,1880,12
8000020000372,,,0203152021/0053,OS,Wine,Cinzano Vermouth Rosso,750 ml,15 %V/V,113.51,4.87,10,1750,12
9418408080011,,,0203152020/0002,OS,Wine,Cloudy Bay Pinot Noir,750 ml,13.5 %V/V,324.79,0.42,10,4975,12
9418408030016,,,0203152008/0097,OS,Wine,Cloudy Bay Sauvignon Blanc,750 ml,13 %V/V,282.77,2.63,10,4335,12
8016760003016,,,0203152008/0072,OS,Wine,Col Dorcia Brunello Di Montalcino,750 ml,14.5 %V/V,483.22,3.58,10,7400,12
8436013812156,,,0203152016/0042,OS,Wine,Condesa De Leganza Rose,750 ml,12 %V/V,120.99,0.64,10,1860,12
7804320753607,,,0203152019/0086,OS,Wine,Cono Sur Reserva Cabernet Sauvignon,750 ml,13.5 %V/V,,,,1640,12
7804320753454,,,0203152019/0084,OS,Wine,Cono Sur Reserva Pinot Noir,750 ml,14 %V/V,,,,1405,12
7804320753751,,,0203152019/0082,OS,Wine,Cono Sur Reserva Unoaked Chardonnay,750 ml,12.5 %V/V,,,,1570,12
7804320381275,,,0203152012/0004,OS,Wine,Conosur Tocornal Merlot,750 ml,12 %V/V,,,,955,12
3760091671387,,,0203152022/0011,OS,Wine,Domaine De La Ronceray Saint - Estephe Rouge,750 ml,13.5 %v/v,,,,5390,12
8412048000546,,,0203152022/0015,OS,Wine,Don Darius Tempranillo,750 ml,13 %V/V,93.53,0.34,10,1440,12
9421019370129,,,0203152015/0113,OS,Wine,Durvillea Sauvignon Blanc,750 ml,13 %V/V,116.71,0.95,10,1795,12
3252987112239,,,0203152019/0005,OS,Wine,Early Dark Chateau Coutinel Fronton,750 ml,12.5 %V/V,135.31,1.67,10,2080,12
3252984208737,,,0203152019/0002,OS,Wine,Early Dark Igp Cabernet Merlot,750 ml,12 % V/V,109.46,1.88,10,1685,12
3252983208738,,,0203152019/0003,OS,Wine,Early Dark Igp Chardonnay,750 ml,12 % V/V,109.46,1.88,10,1685,12
9344154013365,,,0203152021/0071,OS,Wine,Elephant In The Room Jumbo Chardonnay,375 ml,13.5 %V/V,50.74,4.45,10,790,24
9344154013389,,,0203152021/0072,OS,Wine,Elephant In The Room Palatial Pinot Noir,375 ml,13.5 %V/V,50.74,4.45,10,790,24
8410441512956,,,0203152013/0145,OS,Wine,Faustino I Gran Reserva Rioja,750 ml,13.5 %V/V,376.14,0.37,10,5760,12
8410441215062,,,0203152014/0051,OS,Wine,"Faustino Vii Red, Rioja",187 ml,13 %V/V,34.02,0.02,10,530,24
3446814030036,,,0203152022/0029,OS,Wine,Ferraud & Fils Cotes Du Rohne,750 ml,14.5 %V/V,128.34,3.2,10,1975,12
8000160635717,,,0203152016/0073,OS,Wine,Folonari Chardonnay,750 ml,12 %V/V,,,,1555,12
8000160635199,,,0203152015/0077,OS,Wine,Folonari Chianti,750 ml,13 %V/V,136.98,1.24,10,2105,12
8000160633157,,,0203152016/0068,OS,Wine,Folonari Merlot,750 ml,12 %V/V,100.88,3.01,10,1555,12
8000160635809,,,0203152015/0074,OS,Wine,Folonari Montepulciano D Abruzzo,750 ml,12.5 %V/V,107.87,1.17,10,1660,12
8000160632150,,,0203152015/0069,OS,Wine,Folonari Nero D Avola Terre Siciliane,750 ml,13 %V/V,,,,1510,12
8410036009090,,,0203152007/0006,OS,Wine,Freixenet Cordon Negro Cava Brut,750 ml,11.5 %V/V,98.88,3.63,10,1525,12
8410036009090,,,0203152012/0126,OS,Wine,Frexinet Cordon Negro,750 ml,11.5 %V/V,98.88,3.63,10,1525,12
7804320706009,,,0203152012/0125,OS,Wine,Frontera Merlot,750 ml,12 %V/V,85.6,1.48,10,1320,12
7804320189932,,,0203152018/0019,OS,Wine,Frontera Shiraz Wine,750 ml,12 %V/V,85.6,1.48,10,1320,12
,,,0201152018/0012,OS,Wine,Goana's Premium Wine,750 ml,,,,,260,12
8906052770033,,,0203152014/0008,OS,Wine,Golden Sparrow Chardonnay Rubicone IGT,750 ml,11.5 %V/V,98.64,2.25,10,1520,12
8906052770040,,,0203152018/0063,OS,Wine,Golden Sparrow Pinot Grigio Delle Venezie Wine,750 ml,12 %V/V,105.34,4.76,10,1625,12
8906052770026,,,0203152014/0009,OS,Wine,Golden Sparrow Sangiovese Rubicone IGT,750 ml,12 %V/V,92.12,1.93,10,1420,12
3263280110259,,,0203152019/0007,OS,Wine,Grand Sud Igp Vdp Sauvignon Blanc,1000 ml,11.5 %V/V,141.23,1.23,10,2170,12
3263280101899,,,0203152019/0006,OS,Wine,Grand Sud Igp Vdp Syrah,1000 ml,12.5 %V/V,141.23,1.23,10,2170,12
9315705012106,,,0203152022/0030,OS,Wine,Grant Burge Cabernet Gb51 Sauvignon Shiraz,750 ml,14 %V/V,132.93,3,10,2045,12
8906149870158,,,0203152021/0050,OS,Wine,Grimaldi Barolo,750 ml,14.5 %V/V,402.75,3.68,10,6170,12
81054003247,,,0203152017/0013,OS,Wine,Grove Ridge Cabernet Sauvignon,750 ml,13 %V/V,98.02,1.75,10,1510,12
3328771008207,,,0203152022/0002,OS,Wine,Gustave Lorentz Pinot Noir Reserve,750 ml,12.5 %V/V,241.31,1.45,10,3700,12
3328771007200,,,0203152022/0003,OS,Wine,Gustave Lorentz Reserve Gewurztraminer,750 ml,14.5 %v/v,254.48,0.11,10,3900,12
3328771004209,,,0203152022/0001,OS,Wine,Gustave Lorentz Riesling Reserve,750 ml,12.5 %v/v,215.19,0.62,10,3300,12
8906149870318,,,0203152021/0051,OS,Wine,Hakushika Junmai Daiginjo Sake,300 ml,15.7 %v/v,,,,2840,24
4902051047583,,,0203152021/0045,OS,Wine,Hakushika Kaon Sake,720 ml,14.7 %V/V,211,4.78,10,3240,12
8906149870189,,,0203152021/0073,OS,Wine,Hakutsuru Awayuki Sparkling Sake,300 ml,5.5 %V/V,97.96,2.55,10,1510,24
74784601014,,,0203152018/0013,OS,Wine,Hakutsuru Excellent Junmai Sake,720 ml,15 %V/V,235.66,2.73,10,3615,12
9311043721670,,,0203152008/0001,OS,Wine,Hardys Stamp Of Australia Cabernet Merlot,750 ml,13.5 %v/v,,,,1075,12
9311043721694,,,0203152008/0002,OS,Wine,Hardys Stamp Of Australia Chardonnay Semillon,750 ml,13 %v/v,,,,935,12
9311043721687,,,0203152014/0029,OS,Wine,Hardys Stamp Of Australia Shiraz Cabernet,750 ml,13.5 %v/v,,,,1040,12
3760285160932,,,0203152022/0008,OS,Wine,Haut Batailley Verso Pauillac Rough,750 ml,14.5 %V/V,522.63,1.2,10,8000,12
9332145000555,,,0203152021/0030,OS,Wine,Howling Wolves Cabernato,750 ml,6.6 %v/v,153.95,1.73,10,2365,12
735850101118,,,0203152021/0029,OS,Wine,Howling Wolves Red Cub Merlot,750 ml,14 %v/v,140.93,0.84,10,2165,12
9300727839008,,,0203152019/0015,OS,Wine,Jacobs Creek Chardonnay Pinot Noir Dry & Crisp,750 ml,11.5 %v/v,,,,1485,12
9300727839008,,,0203152022/0020,OS,Wine,Jacobs Creek Chardonnay Pinot Noir Sparkling Wine,750 ml,11 %v/v,,,,1485,12
9300727033727,,,0203152022/0121,OS,Wine,Jacobs Creek Classic Cabernet Sauvignon Red Wine,750 ml,13.5 %v/v,,,,1100,12
9300727010353,,,0203152014/0058,OS,Wine,Jacobs Creek Classic Chardonnay,187 ml,12.5 %v/v,,,,340,
9300727406002,,,0203152014/0058,OS,Wine,Jacobs Creek Classic Chardonnay,750 ml,13 %v/v,71.28,0.47,10,1100,12
9300727009869,,,0203152014/0057,OS,Wine,Jacobs Creek Classic Shiraz Cabernet,187 ml,14 %v/v,,,,340,
